"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.9","","","","1"
"2018-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.7","","","","1"
"2018-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","109.1","","","","1"
"2018-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","109.1","","","","1"
"2018-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.8","","","","1"
"2018-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.7","","","","1"
"2019-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.6","","","","1"
"2019-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.3","","","","1"
"2019-03","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.4","","","","1"
"2019-04","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.2","","","","1"
"2019-05","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","107.9","","","","1"
"2019-06","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","107.8","","","","1"
"2019-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","107.3","","","","1"
"2019-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","107.3","","","","1"
"2019-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.7","","","","1"
"2019-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.4","","","","1"
"2019-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","105.8","","","","1"
"2019-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.2","","","","1"
"2020-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.0","","","","1"
"2020-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.4","","","","1"
"2020-03","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.9","","","","1"
"2020-04","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.9","","","","1"
"2020-05","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","106.9","","","","1"
"2020-06","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","107.0","","","","1"
"2020-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","107.8","","","","1"
"2020-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","108.9","","","","1"
"2020-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","111.1","","","","1"
"2020-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","112.5","","","","1"
"2020-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","112.8","","","","1"
"2020-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","112.8","","","","1"
"2021-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","113.1","","","","1"
"2021-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","117.6","","","","1"
"2021-03","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","118.2","","","","1"
"2021-04","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","120.0","","","","1"
"2021-05","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","120.9","","","","1"
"2021-06","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","120.5","","","","1"
"2021-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","120.9","","","","1"
"2021-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","121.5","","","","1"
"2021-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","122.6","","","","1"
"2021-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","123.8","","","","1"
"2021-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","124.7","","","","1"
"2021-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","124.8","","","","1"
"2022-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.1","","","","1"
"2022-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.0","","","","1"
"2022-03","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.3","","","","1"
"2022-04","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.6","","","","1"
"2022-05","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.6","","","","1"
"2022-06","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.7","","","","1"
"2022-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","129.4","","","","1"
"2022-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","129.4","","","","1"
"2022-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","129.4","","","","1"
"2022-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.4","","","","1"
"2022-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.2","","","","1"
"2022-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.2","","","","1"
"2023-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.7","","","","1"
"2023-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.6","","","","1"
"2023-03","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.6","","","","1"
"2023-04","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.6","","","","1"
"2023-05","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.8","","","","1"
"2023-06","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.5","","","","1"
"2023-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.4","","","","1"
"2023-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","129.1","","","","1"
"2023-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.6","","","","1"
"2023-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.6","","","","1"
"2023-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.6","","","","1"
"2023-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.7","","","","1"
"2024-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.3","","","","1"
"2024-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.5","","","","1"
"2024-03","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.5","","","","1"
"2024-04","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","129.2","","","","1"
"2024-05","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","129.2","","","","1"
"2024-06","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.4","","","","1"
"2024-07","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.8","","","","1"
"2024-08","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.9","","","","1"
"2024-09","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.6","","","","1"
"2024-10","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.8","","","","1"
"2024-11","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.8","","","","1"
"2024-12","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.8","","","","1"
"2025-01","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","128.0","","","","1"
"2025-02","Vancouver, British Columbia","2011S0503933","Total (house and land)","Index, 201612=100","347","units","0","v111955556","39.1","127.9","","","","1"
